,Data
0,14539.0
1,20653.000185489655
2,17122.000087931752
3,15952.999962709844
4,8431.000097036362
5,9804.9998010993
6,7037.000317811966
7,8989.999987989664
8,7277.9999669492245
9,4473.000041306019
10,8233.999919980764
11,5811.99983048439
12,11216.99999460578
13,9582.00013294816
14,16902.99995818734
15,9329.999965846539
16,8536.999888777733
17,8904.999885201454
18,11698.999942824244
19,8260.999891459942
20,7558.000152617693
21,6804.999792575836
22,4835.999802291393
23,5218.999638438225
24,9138.000024229288
25,7997.000025898218
26,6039.000120282173
27,7318.000117272139
28,11027.999977603555
29,7040.999639570713
30,5239.999760687351
31,7114.999657690525
32,8404.000125557184
33,9825.999923348427
34,8227.000023663044
35,13750.999995883554
36,7718.999934405088
37,5250.000231564045
38,8609.999859809875
39,3119.999592900276
40,3999.0002531409264
41,5151.999949932098
42,7908.000168055296
43,5873.000103056431
44,6952.99982881546
45,5546.000304043293
46,5673.000218033791
47,5586.999634861946
48,6731.9998215436935
49,6584.999832391739
50,6955.999970078468
51,8635.00017040968
52,7064.999903082848
53,6999.000261664391
54,6585.999879479408
55,7969.000007331371
56,5305.000221610069
57,5991.999640345573
58,4597.999861121178
59,6314.000070512295
60,8931.514998495579
61,9757.267484277487
62,9789.498204648495
63,9366.891650915146
64,9193.58626371622
65,9520.573063850403
66,8841.139859259129
