,Data
0,0.0
1,0.014354121871292591
2,0.014354121871292591
3,0.01913873851299286
4,0.014354121871292591
5,0.04784689098596573
6,0.062201011925935745
7,0.03827756643295288
8,0.009569414891302586
9,0.02870815247297287
10,0.033492859452962875
11,0.023923445492982864
12,0.023923445492982864
13,0.009569414891302586
14,0.009569414891302586
15,0.01913873851299286
16,0.014354121871292591
17,0.02870815247297287
18,0.03827756643295288
19,0.033492859452962875
20,0.052631597965955734
21,0.05741630494594574
22,0.014354121871292591
23,0.01913873851299286
24,0.014354121871292591
25,0.023923445492982864
26,0.009569414891302586
27,0.0
28,0.0
29,0.0
30,0.009569414891302586
31,0.004784707445651293
32,-0.004784707445651293
33,-0.004784707445651293
34,0.01913873851299286
35,0.02870815247297287
36,0.023923445492982864
37,0.033492859452962875
38,0.023923445492982864
39,0.02870815247297287
40,0.02870815247297287
41,0.023923445492982864
42,0.004784707445651293
43,0.02870815247297287
44,0.023923445492982864
45,0.04306218400597572
46,0.04306218400597572
47,0.0717703327536583
48,0.06698562949895859
49,0.0717703327536583
50,0.0765550434589386
51,0.08612445741891861
52,0.19138756394386292
53,0.1435406655073166
54,0.11483252048492432
55,0.12918664515018463
56,0.13397134840488434
57,0.13397134840488434
58,0.11961722373962402
59,0.09569378197193146
60,0.10047849267721176
61,0.11004790663719177
62,0.17224882543087006
63,0.1578947901725769
64,0.19138756394386292
65,0.30622008442878723
66,0.35885167121887207
67,0.4545454680919647
68,0.4019138514995575
69,0.3636363744735718
70,0.2679426074028015
71,0.3349282443523407
72,0.31100478768348694
73,0.330143541097641
74,0.35885167121887207
75,0.3444976508617401
76,0.35406696796417236
77,0.2918660640716553
78,0.2679426074028015
79,0.2727273106575012
80,0.23444974422454834
81,0.21052630245685577
82,0.17224882543087006
83,0.1531100869178772
84,0.19617226719856262
85,0.1531100869178772
86,0.19617226719856262
87,0.2296651303768158
88,0.21052630245685577
89,0.19617226719856262
90,0.21052630245685577
91,0.23923444747924805
92,0.20095698535442352
93,0.17224882543087006
94,0.17703352868556976
95,0.17703352868556976
96,0.19617226719856262
97,0.16746412217617035
98,0.1483253836631775
99,0.17224882543087006
100,0.1483253836631775
101,0.1483253836631775
102,0.11483252048492432
103,0.09090907126665115
104,0.11483252048492432
105,0.10526319593191147
106,0.1435406655073166
107,0.13875596225261688
108,0.13397134840488434
109,0.12918664515018463
110,0.11483252048492432
111,0.11004790663719177
112,0.06698562949895859
113,0.0717703327536583
114,0.09090907126665115
115,0.09569378197193146
116,0.16267940402030945
117,0.17224882543087006
118,0.1531100869178772
119,0.16267940402030945
120,0.12918664515018463
121,0.13875596225261688
122,0.1435406655073166
123,0.11004790663719177
124,0.10526319593191147
125,0.13875596225261688
126,0.1435406655073166
127,0.13397134840488434
128,0.1531100869178772
129,0.1435406655073166
130,0.13875596225261688
131,0.1435406655073166
132,0.1435406655073166
133,0.13397134840488434
134,0.1435406655073166
135,0.13875596225261688
136,0.13397134840488434
137,0.11004790663719177
138,0.11961722373962402
139,0.11961722373962402
140,0.10047849267721176
141,0.0813397541642189
142,0.0813397541642189
143,0.0813397541642189
144,0.09090907126665115
145,0.09090907126665115
146,0.08612445741891861
147,0.11961722373962402
148,0.10047849267721176
149,0.09569378197193146
150,0.12902380526065826
151,0.1442883461713791
152,0.14982277154922485
153,0.13302655518054962
154,0.13349467515945435
155,0.1419733315706253
156,0.1455712914466858
157,0.12396301329135895
158,0.12922300398349762
159,0.13665367662906647
