,Data
0,6732.0
1,4062.000067949295
2,3686.0000174045563
3,4785.999951839447
4,5027.999937415123
5,4831.000085949898
6,3779.00009393692
7,4826.999940276146
8,5551.999960899353
9,4682.999912381172
10,4552.00005698204
11,1318.0000491142273
12,4095.9999017715454
13,3091.999852180481
14,3679.000063419342
15,3083.999962091446
16,4525.999912619591
17,4483.999988079071
18,1909.0000047683716
19,3467.9999027252197
20,2447.0001368522644
21,4093.000093460083
22,3821.00001847744
23,3340.9999923706055
24,6591.000006124377
25,3121.0000054836273
26,3689.999962449074
27,6195.999990910292
28,4433.000036716461
29,5494.99999165535
30,4433.000036716461
31,5741.999958693981
32,8562.00003683567
33,11318.999826908112
34,7527.000011891127
35,7760.999956905842
36,3469.9999755620956
37,5119.000041425228
38,4446.000008583069
39,5860.00004285574
40,5182.000028550625
41,4398.000066161156
42,4872.000074386597
43,4544.999902367592
44,4455.99997150898
45,3793.9999380111694
46,5224.9999895095825
47,6313.999999836087
48,6781.99999958463
49,7391.000024557114
50,4866.000056505203
51,4135.000018000603
52,4364.999967813492
53,8453.999915599823
54,8968.999912261963
55,5601.000040054321
56,6253.999996572733
57,3867.0000886917114
58,4671.00007724762
59,4232.999975681305
60,5394.999961137772
61,4835.999967098236
62,4034.000051379204
63,4565.999964952469
64,5151.000003039837
65,2801.999924182892
66,3119.0001332759857
67,2813.000023841858
68,9313.999937295914
69,5631.999965250492
70,4443.999935746193
71,4323.000043272972
72,4007.999907016754
73,3176.000102519989
74,4380.000012516975
75,4314.999952554703
76,4756.999999165535
77,2846.9998576641083
78,3520.9999269247055
79,4239.999929666519
80,3758.999967455864
81,2983.999931573868
82,3206.000191926956
83,2605.0000727176666
84,2569.999901533127
85,2848.0001950263977
86,6834.000003039837
87,4568.000037789345
88,3963.9999096393585
89,9247.99994122982
90,4657.447572469711
91,4317.500394701958
92,4576.896339297295
93,4780.43088555336
94,4844.021725773811
95,4258.7872524261475
96,4548.75849044323
97,4697.2847138643265
98,4705.441496014595
99,4740.917961001396
100,4672.2780854702
101,4600.883570551872
102,4967.518649697304
103,4930.393614292145
104,4789.141805648804
105,4916.679402351379
106,5413.169847428799
107,4936.58021736145
108,5069.912487924099
109,5375.155121684074
110,5066.412611246109
111,5041.990415811539
112,5271.7118922472
113,4549.982128143311
114,5226.710554361343
115,5247.778830885887
116,5790.55965667963
117,5322.408492207527
118,5305.622044801712
119,5469.722714424133
