,Data
0,8227.0
1,13751.000181019306
2,7718.999986659735
3,5250.000033736229
4,8609.999996483326
5,3119.999930381775
6,3999.0001899003983
7,5152.000106334686
8,7907.999999888241
9,5873.000062584877
10,6952.99996304512
11,5546.000024616718
12,5673.000035613775
13,5586.999889165163
14,6731.999951630831
15,6585.000060528517
16,6956.000030875206
17,8634.999999854714
18,7065.000002667308
19,6998.999981507659
20,6586.000042274594
21,7968.999989725649
22,5304.9998879134655
23,5991.999974429607
24,4597.999921292067
25,6313.999981075525
26,5253.000101566315
27,6714.000035017729
28,11071.999923944473
29,9347.000028446317
30,7157.09541605413
31,7270.432565018535
32,7683.464684613049
33,7309.6612837687135
34,7347.139390856028
35,7570.510267414153
36,7705.090193986893
37,7783.691186547279
38,7284.810995697975
39,7454.477568782866
40,7123.310082063079
41,7718.274702608585
42,7304.439054712653
43,7608.1611064225435
